Kr,Rs,Ar,Vf (%),k,k_egv,k_mean,k_std,k_max,k_min
10,100000000,5,5,"[[0.083229784589515, 0.0015585979064059, -0.0013746960241937], [0.0015585979064059, 0.083411524201641, 0.0008529323017496], [-0.0013746960241937, 0.0008529323017496, 0.087085189622317]]","[0.0813212002883021, 0.08484772155962562, 0.08755757656554534]",0.084575499471158,0.003127087449517,0.087557576565545,0.081321200288302
10,100000000,6,5,"[[0.082927180649067, 0.0007753832317794, -0.0020160096297787], [0.0007753832317794, 0.083881175259485, -0.0001240247984254], [-0.0020160096297787, -0.0001240247984254, 0.086710761079858]]","[0.08763206652136883, 0.08183652625002451, 0.08405052421701674]",0.08450637232947,0.002924537550693,0.087632066521369,0.081836526250025
10,100000000,1,10,"[[0.092337422562835, -9.4133446466317e-05, -0.0006943793879403], [-9.4133446466317e-05, 0.093010998721594, 0.0006926632024442], [-0.0006943793879403, 0.0006926632024442, 0.093273019965055]]","[0.09406254890606337, 0.09190005440779504, 0.09265883793562567]",0.092873813749828,0.00109715840437,0.094062548906063,0.091900054407795
10,100000000,2,10,"[[0.092717622150458, -0.0014503065044188, 4.5366827255416e-05], [-0.0014503065044188, 0.096584001120917, -2.8130795117198e-05], [4.5366827255416e-05, -2.8130795117198e-05, 0.096316967404892]]","[0.0922337906452267, 0.09706978471315059, 0.09631501531788958]",0.095206196892089,0.002601695290055,0.097069784713151,0.092233790645227
10,100000000,3,10,"[[0.096507702864241, -0.0016885916872086, 2.7302431822005e-05], [-0.0016885916872086, 0.097981625064845, 0.0006874432789528], [2.7302431822005e-05, 0.0006874432789528, 0.098854694443936]]","[0.09535555526974056, 0.09842986068213888, 0.09955860642114259]",0.097781340791007,0.002175280046849,0.099558606421143,0.095355555269741
10,100000000,4,10,"[[0.099460124703783, -0.0017265696675906, -0.0016155247938614], [-0.0017265696675906, 0.099836845039956, 0.0016419678570665], [-0.0016155247938614, 0.0016419678570665, 0.10241824979744]]","[0.10426112381863892, 0.09790788069059207, 0.09954621503194806]",0.10057173984706,0.003298439088543,0.104261123818639,0.097907880690592
10,100000000,5,10,"[[0.098835892633893, 0.0023432006700543, -0.0012125274123579], [0.0023432006700543, 0.10229841955435, 0.0028386755341017], [-0.0012125274123579, 0.0028386755341017, 0.10569453218936]]","[0.09696720789038143, 0.1025559927797476, 0.10730564370747395]",0.102276281459201,0.005174890588521,0.107305643707474,0.096967207890381
10,100000000,6,10,"[[0.099350362510281, 0.0021342940162979, -0.0020276931788194], [0.0021342940162979, 0.10471275762429, 0.0028344538638927], [-0.0020276931788194, 0.0028344538638927, 0.10508839792401]]","[0.09746447296057759, 0.10394572693812326, 0.10774131815988029]",0.103050506019527,0.005196580816501,0.10774131815988,0.097464472960578
10,100000000,1,15,"[[0.10961713549857, -0.0006042163126224, -0.0017069462960481], [-0.0006042163126224, 0.1082650928225, 0.001062896669575], [-0.0017069462960481, 0.001062896669575, 0.10764058252048]]","[0.11101832067036145, 0.10808981076574824, 0.1064146794054403]",0.10850760361385,0.002330083983887,0.111018320670361,0.10641467940544
10,100000000,2,15,"[[0.10852526538779, -0.0013047557817411, -0.0007182941347535], [-0.0013047557817411, 0.11120664351536, 0.000672339562393], [-0.0007182941347535, 0.000672339562393, 0.11348036254541]]","[0.10796311564850897, 0.11136783862088229, 0.11388131717916879]",0.11107075714952,0.002970264363629,0.113881317179169,0.107963115648509
10,100000000,3,15,"[[0.11483545887979, -0.0015021887896598, -0.0014164479003597], [-0.0015021887896598, 0.11605890294721, 0.0003066720444057], [-0.0014164479003597, 0.0003066720444057, 0.11647077635336]]","[0.1134537649890817, 0.11795196883421512, 0.11595940435706324]",0.115788379393453,0.002253973516199,0.117951968834215,0.113453764989082
10,100000000,4,15,"[[0.11964965643355, -0.0006644845631304, -0.0029909341702129], [-0.0006644845631304, 0.12293449044693, 0.0009539553105761], [-0.0029909341702129, 0.0009539553105761, 0.11867099927877]]","[0.11611631200532319, 0.12138453471920536, 0.12375429943472134]",0.120418382053083,0.003909578138828,0.123754299434721,0.116116312005323
10,100000000,5,15,"[[0.11891679097969, 0.0019574897442777, -0.0029489233479624], [0.0019574897442777, 0.12414383443054, 0.0018175762376696], [-0.0029489233479624, 0.0018175762376696, 0.12449021190517]]","[0.11677585293046525, 0.12445893505080637, 0.12631604933412838]",0.1225169457718,0.005057897648722,0.126316049334128,0.116775852930465
10,100000000,6,15,"[[0.11835440506818, 0.0031266785639048, -0.0055699381115244], [0.0031266785639048, 0.12695062917273, 0.0021612100938885], [-0.0055699381115244, 0.0021612100938885, 0.12570273469478]]","[0.11423284730676575, 0.12787575752330002, 0.12889916410562396]",0.123669256311897,0.008188174487776,0.128899164105624,0.114232847306766
10,100000000,1,20,"[[0.12889866550046, -0.0008575965241605, -0.0029649044343118], [-0.0008575965241605, 0.12662522666296, 0.0011440563819999], [-0.0029649044343118, 0.0011440563819999, 0.12739814031206]]","[0.13159161992022506, 0.12498418880112641, 0.1263462237541285]",0.127640677491827,0.003488731052645,0.131591619920225,0.124984188801126
10,100000000,2,20,"[[0.12762133675968, -0.0010233015253085, 0.0004101040971382], [-0.0010233015253085, 0.13148352205026, 0.002064290543228], [0.0004101040971382, 0.002064290543228, 0.1355933755847]]","[0.12726025457158618, 0.13098677436023157, 0.13645120546282227]",0.131566078131547,0.004622779382133,0.136451205462822,0.127260254571586
10,100000000,3,20,"[[0.13404115766688, -0.0016202805270674, -0.0025819256286563], [-0.0016202805270674, 0.1400747095868, 0.0028787634069713], [-0.0025819256286563, 0.0028787634069713, 0.13894972327152]]","[0.14335667856563877, 0.13291103341354274, 0.13679787854601835]",0.137688530175067,0.005279471650092,0.143356678565639,0.132911033413543
10,100000000,4,20,"[[0.14371586732401, 0.0016365548517448, -0.0065401029357792], [0.0016365548517448, 0.14310751118056, -0.0004985218538709], [-0.0065401029357792, -0.0004985218538709, 0.14056818489986]]","[0.13536413463688, 0.14928219455102756, 0.14274523421652252]",0.142463854468143,0.0069632951155,0.149282194551028,0.13536413463688
10,100000000,5,20,"[[0.14593808695665, 0.006274409609101, -0.0060051352735553], [0.006274409609101, 0.14890039249394, 0.0020215992532594], [-0.0060051352735553, 0.0020215992532594, 0.14470402456259]]","[0.13649582629103268, 0.15450539001875008, 0.14854128770339733]",0.146514168004393,0.009174312351411,0.15450539001875,0.136495826291033
10,100000000,6,20,"[[0.14561820927683, 0.0050225389672278, -0.0081963992084131], [0.0050225389672278, 0.15099899920188, 0.0053710844117943], [-0.0081963992084131, 0.0053710844117943, 0.1465682819835]]","[0.13459698132458703, 0.15387511269999982, 0.1547133964376231]",0.147728496820737,0.011379947465846,0.154713396437623,0.134596981324587
10,100000000,1,25,"[[0.15104641922521, 0.0007724632132494, -0.0037391054677924], [0.0007724632132494, 0.1496048108548, 0.0014805053550829], [-0.0037391054677924, 0.0014805053550829, 0.14948350141971]]","[0.14574848452590747, 0.15411171461033274, 0.1502745323634798]",0.150044910499907,0.004186340766282,0.154111714610333,0.145748484525908
10,100000000,2,25,"[[0.14985411091823, -0.0016994526444019, 0.0020260116798671], [-0.0016994526444019, 0.15381834154285, 0.0017549928934406], [0.0020260116798671, 0.0017549928934406, 0.15670398280315]]","[0.14844873169111714, 0.1542104783374742, 0.1577172252356388]",0.153458811754743,0.004679743062915,0.157717225235639,0.148448731691117
10,100000000,3,25,"[[0.15815235866736, 0.0008299481751632, -0.0021064727328624], [0.0008299481751632, 0.16630983773751, 0.0046291229162862], [-0.0021064727328624, 0.0046291229162862, 0.16339523764318]]","[0.15668193863616026, 0.1614398729488956, 0.16973562246299406]",0.162619144682683,0.006606260419429,0.169735622462994,0.15668193863616
10,100000000,4,25,"[[0.16929200412731, 0.002912688421797, -0.0069181458648011], [0.002912688421797, 0.17393615551309, 0.0053035381475239], [-0.0069181458648011, 0.0053035381475239, 0.16548359232025]]","[0.15796380327061846, 0.17421050746940525, 0.17653744122062615]",0.169570583986883,0.01011887711741,0.176537441220626,0.157963803270618
10,100000000,5,25,"[[0.17394906706504, 0.0059435889286369, -0.0059965647565691], [0.0059435889286369, 0.17380473929418, 0.0054850223098449], [-0.0059965647565691, 0.0054850223098449, 0.17240422455088]]","[0.16174647235465753, 0.1799054294056105, 0.1785061291498322]",0.173386010303367,0.010104387316707,0.179905429405611,0.161746472354657
10,100000000,6,25,"[[0.17315070215431, 0.0038979398815852, -0.0069421347589764], [0.0038979398815852, 0.17752577478946, 0.0076582121018024], [-0.0069421347589764, 0.0076582121018024, 0.17139460910854]]","[0.1610153882926305, 0.1782711412045245, 0.18278455655515483]",0.17402369535077,0.011489332831847,0.182784556555155,0.16101538829263
10,100000000,1,30,"[[0.1760510287213, -0.000552204049885, -0.002626757623106], [-0.000552204049885, 0.17457957184559, 0.0014053831419876], [-0.002626757623106, 0.0014053831419876, 0.17414399341667]]","[0.17832812058575434, 0.1744446661043996, 0.17200180729340606]",0.174924864661187,0.003190376617061,0.178328120585754,0.172001807293406
10,100000000,2,30,"[[0.17866356022661, -0.0021920170038807, 0.0011146611506302], [-0.0021920170038807, 0.18285532328053, 0.0018503485984358], [0.0011146611506302, 0.0018503485984358, 0.1838784109649]]","[0.17724610383296804, 0.1828268937290081, 0.18532429691006372]",0.181799098157347,0.004136009387145,0.185324296910064,0.177246103832968
10,100000000,3,30,"[[0.18781489508208, 0.00256449526029, -0.0022523706918996], [0.00256449526029, 0.192029435801, 0.005296532846371], [-0.0022523706918996, 0.005296532846371, 0.1924818550594]]","[0.18394687014068828, 0.19081977736186134, 0.1975595384399305]",0.19077539531416,0.006806442674475,0.19755953843993,0.183946870140688
10,100000000,4,30,"[[0.19836101675435, 0.0044894474198224, -0.0096048466178042], [0.0044894474198224, 0.20200557183935, 0.0042914335056988], [-0.0096048466178042, 0.0042914335056988, 0.19487905083389]]","[0.18466001942161606, 0.20656545718210217, 0.20402016282387173]",0.19841521314253,0.011980135498708,0.206565457182102,0.184660019421616
10,100000000,5,30,"[[0.20487819198576, 0.0046272614419315, -0.0090213982019643], [0.0046272614419315, 0.20557233610867, 0.0082636250605882], [-0.0090213982019643, 0.0082636250605882, 0.20404587033893]]","[0.18995968242312355, 0.20986493269380935, 0.2146717833164267]",0.20483213281112,0.013102243648879,0.214671783316427,0.189959682423124
10,100000000,6,30,"[[0.20337753061843, 0.0016114555615507, -0.010577604029847], [0.0016114555615507, 0.20703679732735, 0.0099696689388768], [-0.010577604029847, 0.0099696689388768, 0.20414349458469]]","[0.1891911372915447, 0.2068833213435459, 0.21848336389537956]",0.204852607510157,0.014751321427501,0.21848336389538,0.189191137291545
10,100000000,1,35,"[[0.20870200476615, 0.0007388984436839, -0.0035077609655212], [0.0007388984436839, 0.20382777086475, 0.0028272822478881], [-0.0035077609655212, 0.0028272822478881, 0.20423916519758]]","[0.20011910848576347, 0.21071367720847592, 0.20593615513424068]",0.205589646942827,0.005305777280485,0.210713677208476,0.200119108485763
10,100000000,2,35,"[[0.2120173361274, -0.0004407059715906, 0.0012967454298215], [-0.0004407059715906, 0.21143257327817, 0.0007208020445583], [0.0012967454298215, 0.0007208020445583, 0.21521773878784]]","[0.21574449576514093, 0.21211949708794625, 0.21080365534032267]",0.21288921606447,0.002558774414245,0.215744495765141,0.210803655340323
10,100000000,3,35,"[[0.22021093124527, 0.0001245749590024, -0.0045657648627047], [0.0001245749590024, 0.22245581543109, 0.0029850729946702], [-0.0045657648627047, 0.0029850729946702, 0.22375514091734]]","[0.22797616087091893, 0.21649391147899738, 0.22195181524378332]",0.2221406291979,0.005743452864482,0.227976160870919,0.216493911478997
10,100000000,4,35,"[[0.23229166177377, 0.0029022691175867, -0.013236324180095], [0.0029022691175867, 0.23476361610503, 0.0037817675182422], [-0.013236324180095, 0.0037817675182422, 0.22621436142889]]","[0.21454856633389435, 0.2428346652464845, 0.2358864077273108]",0.23108987976923,0.01474044973068,0.242834665246484,0.214548566333894
10,100000000,5,35,"[[0.23515089238781, 0.010277625317478, -0.0086302094256447], [0.010277625317478, 0.23932042777584, 0.01137112284365], [-0.0086302094256447, 0.01137112284365, 0.2370097720987]]","[0.21696305741928687, 0.24446126851664787, 0.2500567663264152]",0.23716036408745,0.017713717747008,0.250056766326415,0.216963057419287
10,100000000,6,35,"[[0.23926729258265, 0.0052371406634806, -0.0063493892505927], [0.0052371406634806, 0.23970415811733, 0.010463870245756], [-0.0063493892505927, 0.010463870245756, 0.23559961665653]]","[0.22285989466198547, 0.24339604415215443, 0.2483151285423701]",0.238190355785503,0.013502467422819,0.24831512854237,0.222859894661985
10,100000000,1,40,"[[0.24663605297003, 0.0019122263293813, 0.0001994392594237], [0.0019122263293813, 0.24195154660132, 0.0061064222778142], [0.0001994392594237, 0.0061064222778142, 0.2386524676599]]","[0.24830684521370372, 0.2450369991777144, 0.23389622283983216]",0.24241335574375,0.007555073656293,0.248306845213704,0.233896222839832
10,100000000,2,40,"[[0.25048414936021, -0.0059501794742767, 0.0026904559152825], [-0.0059501794742767, 0.24885657489935, 0.0022022191626786], [0.0026904559152825, 0.0022022191626786, 0.25098835370093]]","[0.24230707293136552, 0.25576416700659554, 0.25225783802252866]",0.250109692653497,0.006980991450523,0.255764167006595,0.242307072931365
10,100000000,3,40,"[[0.25766425853649, 0.002092380289075, -0.0021540298206153], [0.002092380289075, 0.25934747838083, 0.0005443074135691], [-0.0021540298206153, 0.0005443074135691, 0.26091564217807]]","[0.2554376334783844, 0.2620915158723722, 0.2603982297446334]",0.25930912636513,0.003458055429962,0.262091515872372,0.255437633478384
10,100000000,4,40,"[[0.26971375192466, 0.0038337111667682, -0.014261049121576], [0.0038337111667682, 0.27018459500891, -0.0006254209224281], [-0.014261049121576, -0.0006254209224281, 0.26427170637839]]","[0.2522550721190712, 0.28243805911152675, 0.2694769220813621]",0.26805668443732,0.015141531698308,0.282438059111527,0.252255072119071
10,100000000,5,40,"[[0.27373705265459, 0.011286707973009, -0.0096297438116838], [0.011286707973009, 0.27052780401524, 0.0060940258186218], [-0.0096297438116838, 0.0060940258186218, 0.27646462192058]]","[0.255065571596618, 0.2858484125317855, 0.27981549446200643]",0.27357649286347,0.016312255506823,0.285848412531785,0.255065571596618
10,100000000,6,40,"[[0.27650069928244, 0.003963369876587, -0.0065087776719922], [0.003963369876587, 0.27187674792351, 0.0061171327070793], [-0.0065087776719922, 0.0061171327070793, 0.27280994851397]]","[0.2623398833537449, 0.28146935347796787, 0.27737815888820744]",0.27372913190664,0.010073266860485,0.281469353477968,0.262339883353745
10,100000000,1,45,"[[0.28851717503067, 0.0009042715975452, 0.0002230921654767], [0.0009042715975452, 0.28373846741199, 0.0040453133603483], [0.0002230921654767, 0.0040453133603483, 0.2818717574693]]","[0.28890056139174936, 0.28658872090970705, 0.2786381176105034]",0.284709133303987,0.00538322164382,0.288900561391749,0.278638117610503
10,100000000,2,45,"[[0.29092959030981, -0.0042086717392352, 0.0049398739136464], [-0.0042086717392352, 0.29038268804542, -0.0001744218328213], [0.0049398739136464, -0.0001744218328213, 0.29542158371592]]","[0.29934298057115855, 0.2852313021283041, 0.29215957937168735]",0.292244620690383,0.007056223574834,0.299342980571158,0.285231302128304
10,100000000,3,45,"[[0.3020536456382, -0.0027557108400545, -0.0013178588882748], [-0.0027557108400545, 0.30317716752271, -0.0001349118884268], [-0.0013178588882748, -0.0001349118884268, 0.29523718886368]]","[0.3054808066074145, 0.3000519828277908, 0.29493521258938465]",0.300156000674863,0.005273566448113,0.305480806607414,0.294935212589385
10,100000000,4,45,"[[0.31278823493391, 0.0077749687433659, -0.014738645142023], [0.0077749687433659, 0.30714082023752, -0.0020262896537897], [-0.014738645142023, -0.0020262896537897, 0.30976807228869]]","[0.3285197542697171, 0.29513692936039876, 0.30604044383000445]",0.309899042486707,0.017022627218696,0.328519754269717,0.295136929360399
10,100000000,5,45,"[[0.31656630219241, 0.015237487841139, -0.01273251044286], [0.015237487841139, 0.30877420471034, 0.006942592182715], [-0.01273251044286, 0.006942592182715, 0.3195204923497]]","[0.29063182160718687, 0.33256017997361503, 0.321668997671648]",0.314953666417483,0.02175588573733,0.332560179973615,0.290631821607187
